version,submission_id,episode_id,create_time,seat,opponent_submission,opponent_rating,our_rating_before,our_rating_after,won,went_first,opponent_family,opponent_deck_hash,exact_mirror,wall_family,turns,our_turns,our_prize_left,opp_prize_left,our_deck_left,opp_deck_left,our_bodies_left,board_out,deck_out,first_ready_turn,first_shadow_turn,first_attack_turn,opp_first_attack_turn,own_first_shadow_turn,own_first_ready_turn,gate_violation,shadow_attacks,attacks,grim_evolutions,rare_candies,adrena_brains,froslass_actions,froslass_true_evolutions,stamps,bosses,lillies,our_decisions,our_multi_pick,our_ends,our_overage_start,our_overage_end,our_overage_used,opp_overage_used,odd_status,steps
v22_d,55486691,92704403,2026-08-13T16:35:46.605505900Z,1,55468194,869.1837,948.6298,961.0671,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,5,26,14,5,0,0,8,8,8,9,4,4,0,3,3,2,1,11,2,0,0,0,3,105,3,3,600.0,585.5658849999993,14.434,5.57,,185
v22_d,55486691,92705338,2026-08-13T16:39:46.578422200Z,1,55476517,840.4029,961.0671,937.7797,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,6,3,1,20,22,3,0,0,6,6,6,3,3,3,0,4,4,2,0,5,1,0,2,0,2,97,3,2,600.0,587.1682289999999,12.832,5.767,,219
v22_d,55486691,92706281,2026-08-13T16:43:52.253506Z,1,55405324,962.1001,937.7797,923.9919,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,9,4,4,1,32,22,2,0,0,4,4,4,3,2,2,0,3,3,2,1,1,0,0,0,0,0,51,5,1,600.0,593.3179579999999,6.682,149.941,,138
v22_d,55486691,92707228,2026-08-13T16:47:48.457343800Z,1,55486371,1019.4073,923.9919,942.927,1,second,Dipplin,3e49c90e4b89c580,0,0,10,5,1,3,20,27,6,0,0,6,6,6,3,3,3,0,2,2,1,1,5,9,2,2,2,1,90,4,2,600.0,588.6621739999999,11.338,2.545,,155
v22_d,55486691,92707230,2026-08-13T16:47:48.460612500Z,0,55462568,896.8983,942.927,954.3462,1,first,Alakazam,cc38cb450b86770a,0,0,11,6,1,5,27,8,6,0,0,9,9,9,8,5,5,0,2,2,1,0,10,8,2,0,1,2,100,2,4,600.0,589.0640469999998,10.936,15.794,,186
v22_d,55486691,92707249,2026-08-13T16:47:48.484584400Z,0,55486209,977.5818,954.3462,968.0859,1,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,13,7,3,4,21,11,6,0,0,5,5,5,4,3,3,0,5,5,2,1,14,0,0,0,1,2,125,2,2,600.0,584.6554840000003,15.345,24.364,,202
v22_d,55486691,92708171,2026-08-13T16:51:53.253767300Z,0,55384638,971.9079,968.0859,955.8504,0,first,Ogerpon,97df7a2a423da1d8,0,1,10,5,4,1,14,16,4,0,0,5,5,5,4,3,3,0,3,3,3,0,2,3,1,2,1,1,85,3,2,600.0,589.9183549999997,10.082,1.882,,155
v22_d,55486691,92709113,2026-08-13T16:55:57.219898600Z,0,55470907,929.56,955.8504,966.614,1,first,Alakazam,cc38cb450b86770a,0,0,11,6,1,3,14,20,6,0,0,5,5,5,2,3,3,0,3,3,3,1,5,5,1,2,2,2,101,4,2,600.0,589.0223590000002,10.978,21.35,,182
v22_d,55486691,92710059,2026-08-13T16:59:57.250288600Z,0,55468915,1018.0423,966.614,980.1787,1,first,Dipplin,8d3a8feb6bf84019,0,0,9,5,1,4,34,17,5,0,0,3,3,3,8,2,2,0,4,4,2,1,3,3,1,0,0,0,59,3,1,600.0,589.4698859999997,10.53,18.749,,120
v22_d,55486691,92710066,2026-08-13T16:59:57.275020Z,0,55486115,1008.7302,966.3551,978.2381,1,first,Alakazam,e452d606e1029229,0,0,9,5,1,3,15,17,6,0,0,5,5,5,2,3,3,0,3,3,2,0,6,2,2,1,0,2,87,3,2,600.0,587.0134539999998,12.987,341.122,,146
v22_d,55486691,92710994,2026-08-13T17:04:01.566390100Z,0,55451116,909.8915,980.1787,966.3551,0,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,12,6,4,1,14,16,5,0,0,5,5,5,2,3,3,0,3,4,2,1,8,1,1,2,1,2,105,4,2,600.0,589.0033609999997,10.997,15.899,,188
v22_d,55486691,92711884,2026-08-13T17:07:57.907598400Z,0,55254847,953.7054,978.2381,967.2586,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,5,2,25,19,2,0,0,5,5,5,4,3,3,0,3,3,1,2,3,1,0,1,1,1,69,1,2,600.0,590.709346,9.291,15.121,,178
v22_d,55486691,92712875,2026-08-13T17:11:57.218015900Z,1,55472381,966.4511,967.2586,957.5361,0,first,Kangaskhan / Crustle,8f6a9933322de8f8,0,1,18,9,6,1,12,29,3,0,0,9,9,3,2,5,5,0,5,7,2,0,10,6,2,2,0,2,127,3,2,600.0,583.3842499999997,16.616,147.612,,185
v22_d,55486691,92713807,2026-08-13T17:15:58.734537600Z,1,55438724,978.4451,957.5361,967.6284,1,second,Alakazam,cc38cb450b86770a,0,0,12,6,1,2,16,15,6,0,0,6,6,6,3,3,3,0,3,3,2,1,10,3,1,2,2,2,107,4,2,600.0,585.63775,14.362,11.663,,188
v22_d,55486691,92714722,2026-08-13T17:19:58.917972600Z,0,55418438,963.445,967.6284,958.4364,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,2,21,22,4,0,0,5,5,5,4,3,3,0,4,4,2,0,7,0,0,2,1,0,95,5,2,600.0,585.6442000000008,14.356,20.332,,201
v22_d,55486691,92715554,2026-08-13T17:23:57.909389900Z,0,55487792,944.8493,958.4364,949.9345,0,first,Alakazam,b1f287b8d98881f8,0,0,12,6,1,1,10,16,5,0,0,3,3,3,2,2,2,0,2,4,2,1,6,8,2,2,1,3,102,3,2,600.0,587.8719969999999,12.128,84.581,,197
v22_d,55486691,92716602,2026-08-13T17:27:58.947282Z,0,53904905,641.6728,949.9345,930.1209,0,first,Dragapult,8055443275c86105,0,0,16,8,4,1,22,9,2,0,0,15,15,3,2,8,8,0,1,3,1,1,6,0,0,1,0,2,91,2,5,600.0,589.0526779999998,10.947,4.863,,231
v22_d,55486691,92717397,2026-08-13T17:31:57.165285700Z,0,55487288,896.1862,930.1209,937.1589,1,first,Dragapult,cd648ee13c732a87,0,0,13,7,1,3,13,12,5,0,0,7,7,7,10,4,4,0,3,3,2,0,6,4,1,0,1,3,105,3,3,600.0,585.2314339999994,14.769,6.387,,207
v22_d,55486691,92725978,2026-08-13T18:07:57.451929400Z,1,55484422,1020.6687,937.1589,947.5839,1,second,Kangaskhan / Crustle,d8e9c2a36e0e4dea,0,1,18,9,3,5,11,26,6,0,0,10,10,10,9,5,5,0,4,4,1,0,15,5,2,2,3,2,129,3,4,600.0,584.944183,15.056,76.16,,184
v22_d,55486691,92733385,2026-08-13T18:44:51.447718300Z,1,55096883,922.9541,947.5839,939.156,0,second,Alakazam,cc38cb450b86770a,0,0,11,5,2,1,13,8,5,0,0,6,6,6,3,3,3,0,3,3,3,1,1,2,0,2,0,2,76,4,2,600.0,591.1752240000001,8.825,35.996,,154
v22_d,55486691,92741712,2026-08-13T19:20:51.415505500Z,0,55425060,864.0756,939.156,929.4933,0,first,other: Brambleghast,21846ab63620dc55,0,0,12,6,2,6,2,14,6,0,0,5,7,5,2,4,3,1,3,4,2,1,2,2,1,1,0,1,75,4,2,600.0,585.5667439999997,14.433,3.09,,135
v22_d,55486691,92742303,2026-08-13T19:24:51.148218800Z,1,55489643,964.9852,929.4933,936.993,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,14,7,1,1,21,10,4,0,0,6,6,6,9,3,3,0,5,5,3,0,5,0,0,1,0,2,94,6,2,600.0,588.413401,11.587,5.617,,215
v22_d,55486691,92744490,2026-08-13T19:34:54.609769400Z,0,55485769,696.1427,936.993,939.2648,1,first,other: Fezandipiti ex,d6c1c4c446b3ec30,0,0,11,6,1,6,19,31,6,0,0,7,7,7,10,4,4,0,3,3,2,2,4,2,1,0,0,2,72,5,3,600.0,589.474231,10.526,1.363,,111
v22_d,55486691,92751777,2026-08-13T20:06:56.336515700Z,1,55258385,992.3445,939.2648,947.6943,1,second,Mega Lopunny / Froslass,504b91f7a078d9b5,0,0,14,7,2,1,12,6,5,0,0,4,4,2,3,2,2,0,6,7,3,1,11,0,0,1,2,1,141,4,0,600.0,583.46953,16.53,3.579,,239
v22_d,55486691,92760160,2026-08-13T20:42:57.316212900Z,0,55486363,930.9674,947.6943,940.4918,0,first,other: Team Rocket's Mewtwo ex,b15643af0442e0bc,0,0,12,6,4,1,32,19,0,1,0,3,3,3,4,2,2,0,3,4,2,2,0,4,1,0,2,0,51,2,2,600.0,591.9254710000001,8.075,2.719,,108
v22_d,55486691,92768436,2026-08-13T21:18:56.889403300Z,0,55481966,970.3624,940.4918,947.857,1,first,Kangaskhan / Crustle,1eda048ea3581634,0,1,15,8,3,6,18,22,6,0,0,13,13,3,4,7,7,0,1,6,1,0,6,7,2,1,2,1,87,7,1,600.0,589.9269359999997,10.073,12.02,,142
v22_d,55486691,92774872,2026-08-13T21:46:56.330724300Z,1,55478539,966.1039,947.857,941.7955,0,second,Alakazam,cc38cb450b86770a,0,0,9,4,3,2,23,15,4,0,0,4,4,4,3,2,2,0,2,2,2,1,4,2,1,1,1,2,76,2,2,600.0,590.4557910000003,9.544,212.926,,143
v22_d,55486691,92781439,2026-08-13T22:16:42.396676100Z,0,55481714,917.2434,941.7955,934.9001,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,2,1,18,19,2,0,0,3,3,3,4,2,2,0,5,5,3,1,3,0,0,2,2,1,93,5,1,600.0,590.1284130000003,9.872,11.148,,219
v22_d,55486691,92791598,2026-08-13T23:00:39.878967400Z,0,55476386,908.4185,934.9001,940.5057,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,7,1,4,18,12,6,0,0,5,5,5,6,3,3,0,4,4,3,1,12,0,0,0,2,2,123,3,2,600.0,581.9509870000006,18.049,6.927,,208
v22_d,55486691,92793178,2026-08-13T23:08:41.575815100Z,0,55491287,959.4206,940.5057,946.899,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,1,21,30,5,0,0,3,3,3,6,2,2,0,4,4,2,1,10,3,1,3,1,1,112,3,2,600.0,585.4783990000005,14.522,20.797,,178
v22_d,55486691,92804419,2026-08-13T23:56:41.041485Z,1,55492489,978.544,946.899,953.1862,1,second,Kangaskhan / Crustle,d8e9c2a36e0e4dea,0,1,20,10,1,3,9,23,5,0,0,4,4,2,9,2,2,0,9,10,3,1,11,3,2,2,1,2,149,3,0,600.0,583.0217029999995,16.978,56.599,,212
v22_d,55486691,92815623,2026-08-14T00:48:43.693953100Z,1,55493154,948.4717,953.1862,958.5846,1,second,Mega Lucario,05f854e1b3b3ba0f,0,0,12,6,1,3,17,12,6,0,0,6,6,6,3,3,3,0,3,3,2,0,11,2,1,2,0,1,114,5,2,600.0,582.7179559999998,17.282,123.257,,192
v22_d,55486691,92816675,2026-08-14T00:52:44.130747800Z,0,55492869,948.9498,958.5846,952.8409,0,first,Mega Lopunny / Froslass,592ba6d36c438f88,0,0,10,5,5,2,16,20,4,0,0,5,5,5,2,3,3,0,3,3,3,2,0,0,0,0,0,2,66,3,2,600.0,589.8899669999998,10.11,3.38,,124
v23,55485982,92681884,2026-08-13T14:59:46.715831900Z,1,54286382,575.0142,600.0,701.5222,1,second,Dragapult,429c1152cf92b77b,0,0,12,6,1,1,17,23,5,0,0,6,6,6,3,3,3,0,4,4,2,1,9,2,1,2,0,4,120,5,2,600.0,585.5399259999999,14.46,3.05,,200
v23,55485982,92682804,2026-08-13T15:03:49.223353500Z,0,55368612,552.2241,701.5222,761.3977,1,first,Ogerpon,0dede7cb8026e473,0,1,5,3,6,5,23,38,5,0,0,3,3,3,4,2,2,0,1,1,1,1,2,1,1,0,0,2,46,3,1,600.0,591.6559189999999,8.344,0.895,,69
v23,55485982,92683047,2026-08-13T15:03:49.609050500Z,0,55484840,700.5959,761.3977,830.048,1,first,Grimmsnarl (mirror),e5587af2aad01bc9,0,0,13,7,1,3,23,30,5,0,0,3,3,3,6,2,2,0,6,6,2,2,1,0,0,3,0,1,76,3,1,600.0,588.8685760000003,11.131,4.637,,165
v23,55485982,92683766,2026-08-13T15:07:46.401316500Z,0,54716374,866.9676,830.048,910.674,1,first,other: Team Rocket's Porygon-Z,f45b4bbd6ade3aaa,0,0,9,5,1,5,28,28,6,0,0,5,5,5,2,3,3,0,3,3,1,0,5,11,2,1,0,1,74,3,2,600.0,589.8822620000002,10.118,1.673,,114
v23,55485982,92684686,2026-08-13T15:11:46.500132200Z,1,55451488,980.9872,910.674,862.3429,0,second,Ogerpon,97df7a2a423da1d8,0,1,11,5,6,1,21,17,5,0,0,6,6,6,3,3,3,0,1,1,1,1,0,0,0,2,0,1,57,2,4,600.0,590.7160360000003,9.284,2.833,,138
v23,55485982,92685646,2026-08-13T15:15:46.290674900Z,0,55476913,943.3807,862.3429,823.1809,0,first,other: Hydrapple ex,15a06bda3357d295,0,0,10,5,4,1,24,17,5,0,0,5,5,5,4,3,3,0,2,2,2,1,0,1,0,1,1,2,62,4,3,600.0,590.9853759999999,9.015,19.183,,124
v23,55485982,92686593,2026-08-13T15:19:46.457918700Z,0,55308497,735.1618,823.1809,764.1796,0,first,Alakazam,cc38cb450b86770a,0,0,12,6,3,2,29,10,3,0,0,11,11,11,4,6,6,0,1,1,1,0,2,2,2,2,0,0,55,4,5,600.0,592.652493,7.348,3.739,,129
v23,55485982,92687515,2026-08-13T15:23:46.822095800Z,0,55475644,834.6803,764.1796,811.9369,1,first,Grimmsnarl (mirror),21c3f20980827cb2,0,0,13,7,1,3,23,12,4,0,0,3,3,3,4,2,2,0,6,6,3,2,7,0,0,0,2,1,112,4,1,600.0,583.1615540000001,16.838,43.227,,219
v23,55485982,92688502,2026-08-13T15:27:50.719618Z,1,55414478,802.3074,811.9369,777.0961,0,second,Alakazam,a665414222aea434,0,0,11,5,5,2,21,13,3,0,0,10,10,2,3,5,5,0,1,3,1,0,0,0,0,2,0,1,52,2,2,600.0,590.7139370000002,9.286,19.734,,124
v23,55485982,92689447,2026-08-13T15:31:47.363238Z,0,55072441,672.307,777.0961,797.4036,1,first,Alakazam,7fa65817cc79c36c,0,0,13,7,1,2,12,20,6,0,0,3,3,3,2,2,2,0,6,6,3,2,14,3,1,2,0,2,140,5,1,600.0,584.5733899999999,15.427,24.324,,219
v23,55485982,92690395,2026-08-13T15:35:46.620688Z,0,55327433,819.8276,797.4036,827.363,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,6,22,26,6,0,0,3,3,3,10,2,2,0,4,4,2,1,6,0,0,0,1,2,88,3,1,600.0,588.3732439999998,11.627,171.23,,156
v24_a,55496021,92843368,2026-08-14T02:48:48.600164600Z,0,55467409,637.6826,600.0,719.827,1,first,Archaludon,e1b64b301444ef44,0,0,15,8,2,1,12,10,4,0,0,3,3,3,2,2,2,0,6,6,3,1,5,1,0,2,0,2,110,6,1,600.0,587.6023590000002,12.398,2.406,,176
v24_a,55496021,92844298,2026-08-14T02:52:48.711101Z,0,53820930,423.4577,719.827,752.5907,1,first,other: Iono’s Bellibolt ex,282504e445a4d4fc,0,0,5,3,4,6,32,37,4,0,0,3,3,3,4,2,2,0,2,2,1,1,1,1,0,0,0,1,36,2,1,600.0,594.0895560000001,5.91,0.588,,54
v24_a,55496021,92845249,2026-08-14T02:56:59.789843400Z,0,55028093,654.3537,752.5907,642.5678,0,first,Alakazam,cc38cb450b86770a,0,0,10,5,1,2,20,3,4,0,0,3,3,3,4,2,2,0,4,4,3,3,2,3,1,0,0,1,81,4,1,600.0,590.5754730000001,9.425,9.78,,173
v24_a,55496021,92846191,2026-08-14T03:00:49.115472800Z,1,54474466,677.4711,642.5678,723.0355,1,second,Mega Lucario,d05bff224d40b9c6,0,0,12,6,3,1,20,0,4,0,0,10,10,10,3,5,5,0,2,2,1,1,2,2,1,1,1,2,70,3,4,600.0,593.05481,6.945,2.093,,162
v24_a,55496021,92847133,2026-08-14T03:04:48.789309600Z,0,55214770,733.5819,723.0355,786.3373,1,first,Archaludon,2b6a7dd699d2b6a5,0,0,13,7,1,4,17,9,6,0,0,7,7,7,8,4,4,0,4,4,2,0,11,1,1,2,1,1,124,4,3,600.0,586.5935409999995,13.406,2.053,,183
v24_a,55496021,92848072,2026-08-14T03:08:48.781419700Z,1,55485004,781.4057,786.3373,734.8542,0,first,other: Conkeldurr,4fdff1fffca38ea5,0,0,10,5,3,1,35,16,0,1,0,3,3,3,2,2,2,0,3,3,1,1,1,1,1,0,1,1,48,2,2,600.0,591.8094390000002,8.191,106.558,,130
v24_a,55496021,92849015,2026-08-14T03:12:48.810175700Z,1,55493131,673.3672,734.8542,769.632,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,1,4,21,20,6,0,0,6,6,6,5,3,3,0,4,4,2,1,7,0,0,1,1,2,97,2,2,600.0,588.9540199999993,11.046,3.719,,187
v24_a,55496021,92849953,2026-08-14T03:16:50.129747700Z,1,55436371,724.511,769.632,725.0239,0,first,Archaludon,2b6a7dd699d2b6a5,0,0,14,7,1,1,18,4,5,0,0,5,5,5,2,3,3,0,5,5,3,0,9,5,1,1,2,0,120,6,2,600.0,585.3366640000003,14.663,2.847,,204
v24_a,55496021,92850905,2026-08-14T03:20:49.402616100Z,1,54682595,717.109,725.0239,757.9907,1,second,Alakazam,a665414222aea434,0,0,10,5,1,4,22,23,6,0,0,4,4,4,3,2,2,0,4,4,2,1,5,7,2,1,0,1,88,6,1,600.0,588.1712679999993,11.829,13.604,,168
v24_a,55496021,92851842,2026-08-14T03:24:49.050572100Z,0,54993529,662.1219,757.9907,779.2011,1,first,Alakazam,b481e15f7d60635b,0,0,13,7,1,6,33,24,5,0,0,5,5,5,8,3,3,0,5,5,1,1,2,1,0,0,0,0,55,4,2,600.0,591.612064,8.388,1.655,,95
v24_a,55496021,92852797,2026-08-14T03:28:48.782958Z,0,55490059,805.6092,779.2011,809.5485,1,first,Mega Lopunny / Froslass,a7ee29914c1dce64,0,0,11,6,1,3,18,13,5,0,0,3,3,3,2,2,2,0,5,5,3,1,4,0,0,2,1,1,94,4,1,600.0,586.6048460000009,13.395,4.33,,173
v24_a,55496021,92853620,2026-08-14T03:32:48.729246400Z,1,55496411,678.7469,842.3762,815.5222,0,second,Alakazam,e452d606e1029229,0,0,13,6,6,1,28,26,2,0,0,,,4,3,,,0,0,1,0,0,1,2,1,0,1,3,52,2,5,600.0,592.1930819999999,7.807,217.317,,96
v24_a,55496021,92853731,2026-08-14T03:32:48.899476Z,0,55490215,892.1285,809.5485,842.3762,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,15,8,1,3,14,17,6,0,0,3,3,3,2,2,2,0,7,7,3,2,8,0,0,1,3,2,119,4,1,600.0,585.923231,14.077,32.093,,222
v24_a,55496021,92854671,2026-08-14T03:36:48.803134100Z,0,55300522,833.2073,815.5222,838.7025,1,first,Alakazam,cc38cb450b86770a,0,0,9,5,2,3,16,9,6,0,0,3,3,3,4,2,2,0,4,4,3,2,5,1,1,0,1,3,85,5,1,600.0,590.508078,9.492,16.997,,153
v24_a,55496021,92855612,2026-08-14T03:40:49.613439Z,1,55293625,789.9012,838.7025,855.5955,1,second,Alakazam,a665414222aea434,0,0,10,5,1,1,13,15,4,0,0,4,4,4,3,2,2,0,4,4,3,1,3,2,0,1,3,2,82,5,1,600.0,587.8928930000001,12.107,36.421,,160
v24_a,55496021,92856547,2026-08-14T03:44:48.699126Z,1,55492080,800.8923,855.5955,833.1566,0,second,Dipplin,3abc7a53c302142b,0,0,9,4,6,1,22,29,4,0,0,,,,3,,,0,0,0,0,0,1,1,1,1,0,4,49,2,4,600.0,591.7793159999998,8.221,127.525,,102
v24_a,55496021,92857508,2026-08-14T03:48:49.035216800Z,0,55384881,818.8955,833.1566,849.9764,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,1,2,15,22,5,0,0,3,5,5,4,3,2,1,4,4,3,1,8,0,0,1,1,2,111,5,2,600.0,588.6797409999995,11.32,2.531,,181
v24_a,55496021,92858442,2026-08-14T03:52:49.216475300Z,0,53763872,697.3035,849.9764,823.3887,0,first,Dragapult,8055443275c86105,0,0,14,7,2,1,30,15,2,0,0,5,9,9,6,5,3,1,3,3,2,0,0,1,1,0,2,0,62,4,4,600.0,591.2660869999997,8.734,4.06,,165
v24_a,55496021,92859377,2026-08-14T03:56:49.195744Z,0,55417602,805.4916,839.0402,852.078,1,first,Grimmsnarl (mirror),c76ac05c2c741180,0,0,11,6,2,4,17,20,6,0,0,5,5,5,4,3,3,0,4,4,2,0,10,1,0,2,2,1,118,5,2,600.0,584.1264570000001,15.874,4.869,,214
v24_a,55496021,92859450,2026-08-14T03:56:49.322720500Z,0,55495724,831.1603,823.3887,839.0402,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,6,2,1,26,14,2,0,0,3,3,3,4,2,2,0,5,5,3,1,3,0,0,0,0,1,80,6,1,600.0,589.4523859999991,10.548,5.918,,197
v24_a,55496021,92860320,2026-08-14T04:00:49.451021500Z,1,55238370,817.5913,852.078,864.4462,1,second,Alakazam,cc38cb450b86770a,0,0,14,7,1,5,12,29,6,0,0,8,8,2,7,4,4,0,4,7,1,0,3,8,1,2,1,2,88,3,0,600.0,586.1395030000004,13.86,12.9,,167
v24_a,55496021,92861242,2026-08-14T04:04:49.133130100Z,1,53909524,810.0496,864.4462,875.3641,1,second,other: Mega Starmie ex,450a23552c2f2d2f,0,0,14,7,1,1,18,33,5,0,0,6,6,6,3,3,3,0,5,5,1,0,10,3,1,1,0,2,115,3,2,600.0,587.2416210000007,12.758,2.125,,168
v24_a,55496021,92862177,2026-08-14T04:08:48.925468600Z,0,55481966,932.7073,875.3641,890.9235,1,first,Kangaskhan / Crustle,1eda048ea3581634,0,1,15,8,1,4,15,21,6,0,0,5,5,3,6,3,3,0,5,6,3,1,11,1,0,1,1,2,127,5,1,600.0,584.8674120000001,15.133,17.358,,187
v24_a,55496021,92863103,2026-08-14T04:12:48.924243400Z,0,55492826,879.5167,890.9235,902.539,1,first,Kangaskhan / Crustle,cf8fcd7f8faf7330,0,1,11,6,1,6,16,26,6,0,0,5,5,5,6,3,3,0,3,3,1,0,9,2,1,0,1,2,101,3,3,600.0,587.0158130000004,12.984,6.225,,145
v24_a,55496021,92864033,2026-08-14T04:16:49.213008600Z,1,55437925,850.4737,902.539,912.1714,1,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,10,5,1,3,18,19,5,0,0,4,4,4,5,2,2,0,4,4,3,3,7,0,0,2,0,4,99,4,1,600.0,586.6359819999997,13.364,4.626,,188
v24_a,55496021,92865053,2026-08-14T04:20:49.568284Z,1,53935336,448.692,912.1714,912.8246,1,second,Mega Lucario,23d923034d22638b,0,0,12,6,2,6,33,25,6,0,0,6,6,6,3,3,3,0,4,4,1,2,1,0,0,1,0,0,43,3,2,600.0,593.7349689999999,6.265,1.107,,85
v24_a,55496021,92865865,2026-08-14T04:24:49.149770500Z,1,55311703,831.2714,912.8246,920.982,1,first,Archaludon,ebd4dbb270dce6a2,0,0,13,7,1,1,17,23,5,0,0,5,5,3,2,3,3,0,4,5,2,0,13,18,2,2,0,1,121,10,1,600.0,588.0529480000004,11.947,2.09,,184
v24_a,55496021,92866787,2026-08-14T04:28:52.903652900Z,0,55495659,910.4159,920.982,931.307,1,first,Mega Lucario,05f854e1b3b3ba0f,0,0,12,6,1,5,19,25,6,0,0,5,5,5,2,3,3,0,3,3,3,1,8,1,1,1,2,2,106,1,3,600.0,589.4648100000002,10.535,5.277,,168
v24_a,55496021,92867716,2026-08-14T04:32:48.779923700Z,1,55396066,957.0484,931.307,921.8034,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,6,4,1,15,22,4,0,0,4,4,4,5,2,2,0,3,4,2,1,7,1,0,2,1,3,105,3,2,600.0,584.6259500000001,15.374,23.081,,219
v24_a,55496021,92868517,2026-08-14T04:36:48.716666400Z,0,55496894,971.2518,921.8034,933.1922,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,13,7,2,3,16,20,5,0,0,3,3,3,8,2,2,0,6,6,3,2,7,0,0,1,1,3,105,4,1,600.0,585.7904860000002,14.21,5.191,,206
v24_a,55496021,92868660,2026-08-14T04:36:48.983190100Z,1,55492667,914.1064,933.1922,922.8946,0,second,Dragapult,492dfbc03b362c9f,0,0,11,5,3,1,18,13,5,0,0,4,4,4,5,2,2,0,3,3,3,2,3,1,1,0,0,2,81,4,2,600.0,584.92354,15.076,43.162,,214
v24_a,55496021,92869617,2026-08-14T04:40:49.730625500Z,0,55437265,970.08,922.8946,915.0353,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,16,8,3,1,18,13,3,0,0,5,7,7,2,4,3,1,5,5,2,1,6,0,0,0,3,1,116,3,3,600.0,585.2170690000005,14.783,20.855,,251
v24_a,55496021,92870558,2026-08-14T04:44:48.901190700Z,1,55384638,964.94,915.0353,907.4994,0,second,Ogerpon,97df7a2a423da1d8,0,1,9,4,4,2,21,14,5,0,0,6,6,6,3,3,3,0,2,2,2,0,3,4,1,2,0,1,74,3,2,600.0,589.9802059999996,10.02,2.143,,152
v24_a,55496021,92871491,2026-08-14T04:48:49.014953800Z,0,55491846,888.0191,907.4994,915.6557,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,9,5,1,5,27,24,5,0,0,3,3,3,,2,2,0,4,4,1,1,5,0,0,1,0,0,76,3,1,600.0,589.14978,10.85,3.143,,151
v24_a,55496021,92872419,2026-08-14T04:52:49.139307700Z,0,55450182,936.7847,915.6557,907.7189,0,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,12,6,3,1,26,20,2,0,0,3,3,3,2,2,2,0,5,5,3,1,2,0,0,0,0,1,75,3,1,600.0,590.0814939999996,9.919,15.388,,191
v24_a,55496021,92873281,2026-08-14T04:56:50.085214700Z,1,55497065,849.2648,907.7189,897.9708,0,second,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,11,5,2,1,27,13,3,0,0,6,6,6,5,3,3,0,3,3,2,0,9,0,0,1,0,2,95,3,2,600.0,585.7790609999995,14.221,17.655,,201
v24_a,55496021,92877873,2026-08-14T05:16:50.380447200Z,0,55497325,855.4317,897.9708,904.6742,1,first,Grimmsnarl (mirror),9714ab5c3996f6cc,1,0,9,5,1,5,22,27,5,0,0,3,3,3,4,2,2,0,4,4,2,1,7,0,0,0,3,1,94,5,1,600.0,587.4631620000005,12.537,4.482,,171
v24_a,55496021,92885531,2026-08-14T05:48:49.082582900Z,0,55495492,861.7649,904.6742,911.3078,1,first,Alakazam,cc38cb450b86770a,0,0,11,6,1,1,16,30,5,0,0,5,5,3,6,3,3,0,4,5,3,1,4,6,2,1,2,2,97,3,1,600.0,584.4473309999998,15.553,38.018,,175
v24_b,55496665,92851732,2026-08-14T03:24:48.887371900Z,1,55033464,561.7492,600.0,697.7503,1,second,Kangaskhan / Crustle,4717e5f31ba694d4,0,1,16,8,1,6,22,32,6,0,0,4,4,2,3,2,2,0,6,7,1,1,8,2,1,0,0,0,95,3,0,600.0,586.7557649999998,13.244,1.554,,137
v24_b,55496665,92852696,2026-08-14T03:28:48.603094100Z,1,55421710,775.6026,697.7503,621.4404,0,second,Alakazam,13488ef887ec172c,0,0,9,4,4,2,29,12,5,0,0,6,6,6,3,3,3,0,2,2,2,1,0,0,0,0,0,0,51,3,2,600.0,593.3831429999999,6.617,3.594,,114
